numbers,holes,horizontal_cuts,vertical_cuts,pixel_count,mass_x,mass_y,longest_contour,contours_count,straightness
0,2,2,2,126,3800.214285714286,3397.4285714285716,85,1,1.7058823529411764
4,1,2,2,111,3181.1441441441443,4006.5405405405404,75,1,2.0133333333333332
8,3,3,4,103,4204.543689320389,3034.5825242718447,69,4,1.8840579710144927
3,1,2,3,107,4363.018691588785,3711.5233644859813,84,3,2.0119047619047619
5,1,2,3,88,4576.5,3357.3522727272725,61,4,2.262295081967213
6,2,3,3,99,4544.767676767677,3526.151515151515,52,5,1.75
2,2,3,3,84,3812.6309523809523,3576.75,55,3,1.490909090909091
0,1,2,3,102,4260.431372549019,3332.5,56,4,1.7678571428571428
5,1,2,3,119,4245.773109243697,3363.831932773109,76,1,2.263157894736842
6,2,3,2,103,3900.029126213592,3149.73786407767,61,2,2.098360655737705
2,1,2,3,146,4260.390410958904,3280.746575342466,88,1,1.5568181818181819
6,2,3,2,126,3603.246031746032,3649.8650793650795,69,2,2.3768115942028984
5,1,3,3,147,4163.918367346939,3654.6326530612246,82,1,2.5365853658536586
8,3,2,4,115,4246.721739130435,3112.973913043478,53,5,1.8113207547169812
4,1,2,3,91,3392.901098901099,3124.879120879121,68,1,1.9852941176470589
0,2,2,2,101,4090.039603960396,3942.772277227723,81,4,2.5679012345679011
6,2,3,2,70,3620.2285714285713,2850.7,48,2,1.8333333333333333
6,1,2,2,184,3554.7934782608695,3460.8858695652175,72,1,1.7916666666666667
2,2,3,3,126,3460.9920634920636,3305.285714285714,72,2,2.2083333333333335
8,3,2,4,172,4268.71511627907,3212.482558139535,89,2,2.2359550561797752
5,1,2,3,78,4113.205128205128,2984.141025641026,69,1,2.3768115942028984
1,1,1,1,64,3867.765625,2956.078125,43,1,2.0697674418604652
9,2,2,3,97,3806.577319587629,3042.3711340206187,67,1,2.044776119402985
2,1,2,2,166,3648.8313253012047,3856.6927710843374,74,1,2.5
4,1,2,2,84,3466.0,3496.8809523809523,78,1,1.7692307692307692
1,1,1,2,65,4438.338461538461,3188.0,25,2,2.96
4,1,2,2,93,3798.0752688172042,3671.967741935484,79,1,1.8227848101265822
5,1,2,4,80,3782.275,3234.1375,54,4,2.9333333333333331
2,1,2,2,182,4128.60989010989,3565.346153846154,78,1,2.1666666666666665
9,2,3,3,63,3657.5873015873017,3582.2380952380954,26,6,1.0769230769230769
7,1,2,2,103,4147.466019417476,3436.757281553398,67,1,1.9253731343283582
3,1,2,4,96,4169.302083333333,2926.5,70,1,2.3714285714285714
7,1,1,2,95,4534.989473684211,3614.3263157894735,65,1,2.0615384615384613
7,1,2,2,74,4293.135135135135,3279.175675675676,45,2,1.9555555555555555
8,3,3,4,148,4283.905405405405,3572.2905405405404,89,3,1.8089887640449438
6,2,3,2,112,3667.035714285714,3819.285714285714,76,2,2.3289473684210527
7,1,2,2,97,4187.278350515464,3812.762886597938,64,1,1.515625
9,1,2,3,60,3992.383333333333,3142.15,52,2,2.5714285714285716
5,1,2,3,185,4261.513513513513,3374.691891891892,77,1,1.7792207792207793
6,2,3,3,123,3720.6341463414633,3526.243902439024,76,2,2.3289473684210527
9,1,2,3,101,3681.871287128713,3375.029702970297,71,1,2.535211267605634
4,1,3,2,109,3403.4954128440368,2962.816513761468,70,1,1.7285714285714286
1,1,1,3,91,3856.5054945054944,3023.989010989011,44,1,1.8181818181818181
8,3,2,3,91,4026.769230769231,2685.4615384615386,57,2,1.2982456140350878
5,1,2,3,103,3992.747572815534,3614.4271844660193,77,2,1.9870129870129871
0,2,2,2,184,4142.95652173913,3911.5978260869565,53,2,1.6603773584905661
8,3,2,4,120,4444.7,3089.475,54,5,2.0925925925925926
4,1,2,2,104,3625.605769230769,3561.6153846153848,70,1,2.5714285714285716
2,2,3,3,112,3649.7678571428573,3461.3928571428573,40,5,1.96
6,1,2,2,179,3939.804469273743,4002.893854748603,79,1,2.5443037974683542
6,2,2,3,128,3713.4140625,3593.84375,57,2,1.2807017543859649
8,3,2,4,137,4514.934306569343,3255.8540145985403,73,2,1.4246575342465753
9,2,2,3,77,3615.4545454545455,3265.0779220779223,72,1,1.9722222222222223
5,1,2,4,98,4870.622448979592,3802.0102040816328,53,6,2.1509433962264151
2,2,3,3,90,3795.088888888889,3853.1444444444446,72,3,2.3055555555555554
4,1,2,3,128,3548.484375,3206.2421875,66,1,2.5303030303030303
1,1,1,1,68,3753.1470588235293,3358.955882352941,44,1,2.75
6,2,3,3,150,4124.133333333333,3631.64,67,2,2.7462686567164178
1,1,1,2,65,4513.707692307692,2648.0923076923077,46,1,0.84782608695652173
5,1,2,2,161,3730.8260869565215,3595.167701863354,76,1,1.8026315789473684
3,1,2,4,130,4323.453846153846,3421.653846153846,90,1,2.588888888888889
1,1,1,1,62,3977.6774193548385,2900.6774193548385,42,1,1.9285714285714286
7,1,2,2,99,4287.989898989899,3280.59595959596,64,1,2.25
8,3,2,5,118,4536.389830508475,3012.1271186440677,61,7,1.8852459016393444
6,2,3,3,117,3624.974358974359,3500.4786324786323,63,2,2.3968253968253967
7,1,2,2,55,4413.272727272727,2793.3636363636365,46,4,2.6086956521739131
5,1,2,3,71,4005.8169014084506,3284.9718309859154,35,5,2.5
1,1,1,1,52,4010.519230769231,2786.5576923076924,42,1,2.2857142857142856
4,1,2,2,62,3878.2419354838707,3064.548387096774,18,6,0.25
0,2,2,2,165,4067.806060606061,3750.430303030303,48,2,1.5
5,1,2,3,118,4400.245762711865,3432.669491525424,49,5,1.6122448979591837
4,1,2,3,150,3454.9866666666667,3256.04,69,1,2.4202898550724639
9,1,3,2,118,3557.2796610169494,4488.889830508475,69,3,2.0434782608695654
4,1,2,2,109,3322.0550458715597,3279.5045871559632,72,1,2.7916666666666665
1,1,1,1,44,3816.2272727272725,2645.840909090909,41,1,2.3414634146341462
4,1,2,2,71,3461.394366197183,3333.2957746478874,57,1,1.5438596491228069
6,2,3,2,162,3232.679012345679,4447.246913580247,73,2,1.9726027397260273
0,2,2,3,180,3777.072222222222,4254.194444444444,53,3,1.6603773584905661
2,2,3,3,135,4132.133333333333,3996.4444444444443,80,2,2.0249999999999999
5,1,2,3,130,4547.876923076923,3473.1692307692306,81,2,2.0864197530864197
2,1,2,3,156,4564.679487179487,3369.9166666666665,80,1,2.2000000000000002
0,2,2,2,151,4490.860927152318,4053.264900662252,57,2,1.5614035087719298
1,1,1,3,73,4104.808219178082,3017.6575342465753,45,1,0.88888888888888884
1,1,1,1,74,4132.810810810811,2874.810810810811,43,1,2.3953488372093021
5,1,2,3,132,4143.393939393939,3490.409090909091,87,1,2.1149425287356323
4,1,2,1,86,3616.6976744186045,3348.0232558139537,59,1,1.7627118644067796
3,1,2,2,92,4178.684782608696,3213.695652173913,58,1,2.0517241379310347
7,1,2,2,75,4297.04,3171.306666666667,64,1,1.515625
3,1,2,3,114,4163.421052631579,3029.5526315789475,72,3,1.9861111111111112
7,1,2,3,80,3884.7,3032.3125,57,3,1.8421052631578947
1,1,2,2,83,3956.5421686746986,2631.590361445783,49,1,1.4489795918367347
8,2,2,3,134,4460.723880597015,3529.4328358208954,77,2,1.974025974025974
2,1,2,3,192,4543.322916666667,3800.59375,83,2,1.2650602409638554
5,1,1,3,129,4522.6821705426355,3686.7441860465115,81,1,1.9876543209876543
8,2,2,3,137,3796.7372262773724,3251.401459854015,73,2,2.095890410958904
2,1,2,3,102,3860.9607843137255,3023.1470588235293,77,1,2.0
2,2,2,2,92,3588.9021739130435,3427.3260869565215,22,6,1.9090909090909092
1,1,1,1,48,4183.083333333333,2866.0416666666665,43,1,1.5813953488372092
8,3,2,3,128,3993.140625,3397.984375,79,2,1.759493670886076
1,1,1,1,59,3870.4406779661017,2974.864406779661,43,1,0.55813953488372092
4,1,2,2,84,3848.785714285714,3401.9880952380954,67,1,1.4328358208955223
5,1,2,3,86,4696.302325581395,3292.8372093023254,47,2,1.0
9,1,2,3,97,4421.061855670103,3274.5876288659792,70,1,1.9571428571428571
1,1,1,1,87,3744.4137931034484,2687.0,44,1,1.4318181818181819
7,1,2,2,137,4272.875912408759,3174.6861313868612,87,1,1.8505747126436782
0,2,4,4,213,4021.2676056338028,4097.830985915493,55,3,1.1818181818181819
4,1,2,2,97,3764.092783505155,3367.6701030927834,56,2,2.6964285714285716
8,3,2,4,137,4080.043795620438,2990.7445255474454,55,3,1.9090909090909092
1,1,1,1,87,4236.057471264367,3162.8735632183907,44,1,1.0681818181818181
4,1,2,2,98,3351.122448979592,3415.326530612245,67,2,1.9104477611940298
6,2,3,2,91,3931.7582417582416,3241.945054945055,66,3,1.8181818181818181
3,1,2,3,120,4365.291666666667,3334.633333333333,63,1,2.5396825396825395
7,1,1,1,109,4009.7155963302753,3189.412844036697,64,1,0.8125
9,2,2,3,106,3455.0849056603774,3283.0377358490564,32,7,2.21875
4,1,2,3,78,3811.25641025641,2720.4615384615386,62,2,2.3225806451612905
9,2,3,2,147,3544.8843537414964,3319.5510204081634,63,2,2.4285714285714284
2,1,2,3,130,3447.153846153846,3671.846153846154,51,5,2.0416666666666665
8,2,2,4,150,4347.6866666666665,3642.4133333333334,64,5,0.5
0,2,3,2,171,3707.6725146198833,4092.53216374269,55,2,1.6181818181818182
0,2,2,2,161,4054.645962732919,3495.6211180124224,51,2,1.411764705882353
7,1,2,3,74,4316.4324324324325,3092.7432432432433,65,1,2.1846153846153844
6,2,3,2,99,3704.5151515151515,3706.949494949495,75,3,1.9333333333333333
8,3,2,3,114,4321.315789473684,2876.061403508772,50,3,1.4399999999999999
5,1,2,4,104,4731.567307692308,3573.9615384615386,53,5,1.1000000000000001
3,1,2,3,158,3997.5632911392404,3715.018987341772,100,3,2.0099999999999998
0,2,2,2,166,4141.993975903614,3713.909638554217,53,2,1.3773584905660377
5,1,2,3,106,4171.594339622641,3019.7830188679245,50,3,1.8799999999999999
8,2,2,4,114,3853.745614035088,3326.5,65,3,2.8571428571428572
1,1,1,1,58,3504.7241379310344,2469.7241379310344,42,1,1.5238095238095237
4,1,2,3,159,3763.6603773584907,4256.666666666667,76,1,2.2105263157894739
6,2,3,3,60,3892.5,3310.5333333333333,33,4,2.606060606060606
9,2,2,3,108,3889.685185185185,3233.6111111111113,86,1,2.1627906976744184
1,1,1,1,33,3987.818181818182,2909.5757575757575,27,1,2.3703703703703702
7,1,2,2,146,4591.445205479452,3220.6027397260273,66,1,1.4696969696969697
6,2,3,2,106,3885.688679245283,3688.1603773584907,58,4,1.9827586206896552
1,1,1,1,72,4025.9861111111113,3005.8333333333335,44,1,0.88636363636363635
1,1,2,2,116,3774.3362068965516,3013.75,58,1,1.5172413793103448
1,1,1,1,68,3940.705882352941,2989.073529411765,41,1,0.97560975609756095
0,3,2,3,125,4359.336,3519.528,51,2,1.588235294117647
2,1,2,3,142,4533.225352112676,3695.0704225352115,83,1,1.6265060240963856
2,1,2,2,94,3700.521276595745,3034.1170212765956,61,1,2.6721311475409837
7,1,2,2,143,4265.419580419581,4062.2027972027972,72,1,1.8888888888888888
5,1,2,3,83,4287.265060240964,3501.120481927711,60,4,2.2666666666666666
3,1,3,4,124,4449.2338709677415,3571.3951612903224,99,1,2.4141414141414139
1,1,1,1,76,4048.184210526316,3451.1447368421054,43,1,1.3255813953488371
7,1,1,3,77,3498.064935064935,3662.6363636363635,64,1,1.84375
6,2,3,3,91,3898.252747252747,3603.945054945055,50,5,2.2799999999999998
4,1,2,2,101,3190.4554455445545,3075.3465346534654,64,1,2.140625
7,1,2,3,90,3618.7,3433.322222222222,37,4,1.4864864864864864
3,1,2,3,152,4209.671052631579,3061.9934210526317,86,1,2.2441860465116279
4,2,2,2,119,3743.0336134453783,3473.1008403361343,62,2,1.7903225806451613
6,2,2,3,170,4059.8882352941177,3519.6,59,2,1.7796610169491525
3,1,1,4,49,4032.8979591836733,2884.938775510204,26,3,0.84615384615384615
1,1,1,1,73,3937.8082191780823,2748.671232876712,44,1,1.8181818181818181
3,2,3,4,119,4249.420168067227,3353.8067226890757,77,3,2.1948051948051948
5,1,2,3,112,4177.696428571428,2998.3035714285716,78,1,2.1538461538461537
3,1,2,3,116,3970.8189655172414,3555.146551724138,81,1,2.5432098765432101
7,1,2,2,130,4072.253846153846,3463.376923076923,64,1,1.859375
9,2,2,3,75,3992.4533333333334,3415.7066666666665,59,2,2.5423728813559321
3,1,2,3,108,4102.518518518518,3651.990740740741,85,1,2.164705882352941
3,1,2,4,98,4237.448979591837,3568.673469387755,45,4,2.4666666666666668
5,1,2,3,156,3981.878205128205,3585.1794871794873,87,1,2.4022988505747125
0,2,2,2,199,4086.778894472362,3722.819095477387,52,2,1.4038461538461537
9,2,2,2,106,3639.8490566037735,3550.745283018868,55,2,1.1636363636363636
1,1,1,1,75,3920.3866666666668,2891.733333333333,43,1,1.0930232558139534
1,1,1,2,104,3907.826923076923,2823.7884615384614,46,1,1.7608695652173914
7,1,2,2,91,4373.912087912088,3691.769230769231,68,1,2.2352941176470589
2,1,3,3,111,4290.738738738739,3303.5135135135133,72,4,2.3194444444444446
1,1,1,2,67,4479.955223880597,3096.791044776119,52,1,1.6538461538461537
2,1,2,2,94,4146.425531914893,3185.031914893617,48,3,1.5416666666666667
6,2,3,3,140,3669.614285714286,3754.1,76,2,2.3157894736842106
8,2,2,3,160,3716.15,3338.94375,79,2,2.0253164556962027
5,1,2,3,116,4249.043103448276,3459.344827586207,86,3,2.0465116279069768
2,2,3,3,136,4422.816176470588,3751.5367647058824,72,2,1.4166666666666667
4,2,2,2,90,4043.6,2922.366666666667,49,2,1.489795918367347
1,1,1,1,43,3861.953488372093,2739.3720930232557,41,1,2.7317073170731709
3,1,2,3,186,4069.1236559139784,3614.9193548387098,98,1,1.7959183673469388
9,1,2,3,130,3558.3230769230768,3577.853846153846,66,3,1.6212121212121211
2,1,2,3,86,4726.139534883721,2927.1279069767443,31,2,2.0689655172413794
3,1,2,3,150,4585.326666666667,3770.78,97,1,1.7422680412371134
2,2,2,3,177,4270.700564971751,3566.423728813559,66,2,1.9545454545454546
9,2,2,3,97,3869.742268041237,3033.5257731958764,61,1,1.9672131147540983
5,1,1,3,80,4379.4625,2885.7125,57,1,2.6842105263157894
8,3,2,4,95,4097.515789473684,3177.3894736842103,73,2,2.6027397260273974
3,1,2,3,108,4306.0,2985.685185185185,82,2,1.9878048780487805
8,3,2,4,146,3621.4383561643835,4336.7945205479455,60,5,1.8666666666666667
4,1,2,2,96,3425.7708333333335,3944.8125,87,1,1.9770114942528736
5,2,2,2,106,3742.7830188679245,3584.6132075471696,66,2,2.6666666666666665
2,2,3,3,104,3558.298076923077,3769.951923076923,71,4,2.028169014084507
0,2,2,3,132,4301.477272727273,3673.1136363636365,53,2,1.8113207547169812
1,1,1,1,54,4298.351851851852,3173.4814814814813,43,1,2.9767441860465116
1,1,1,1,50,3868.78,2653.0,42,1,1.3571428571428572
1,1,1,1,69,3897.913043478261,2829.478260869565,44,1,1.2954545454545454
5,1,2,3,123,4444.821138211382,3488.276422764228,65,2,2.3230769230769233
2,2,3,3,107,4334.92523364486,3706.9813084112147,65,4,2.3384615384615386
9,2,2,3,92,3924.8695652173915,3333.4021739130435,55,2,2.2181818181818183
0,2,2,3,132,3760.0833333333335,3815.1969696969695,99,2,2.3434343434343434
7,1,3,3,127,3691.9291338582675,4236.937007874016,88,1,2.4431818181818183
9,2,3,2,101,3938.930693069307,3311.940594059406,56,2,0.875
9,2,2,3,77,4016.2597402597403,2888.7662337662337,51,3,2.8235294117647061
8,3,3,3,141,3756.7163120567375,3972.4751773049647,73,2,2.8356164383561642
2,1,2,3,114,4511.298245614035,3813.2280701754385,77,2,2.2597402597402598
2,1,2,2,103,4000.116504854369,3529.019417475728,62,2,2.274193548387097
6,2,3,2,155,3592.9225806451614,4256.070967741935,84,2,1.8928571428571428
6,2,2,3,154,3924.461038961039,3246.090909090909,52,2,1.5192307692307692
5,1,2,3,77,4088.818181818182,3423.8571428571427,58,1,1.9482758620689655
2,2,3,3,139,4265.294964028777,3305.4964028776976,48,4,2.46875
2,1,2,3,77,4609.363636363636,3271.5064935064934,46,6,2.1956521739130435
1,1,1,2,61,3600.590163934426,2918.2295081967213,43,1,1.0
8,3,3,3,122,4412.4672131147545,3474.188524590164,48,5,1.3333333333333333
9,2,2,4,125,4119.264,3218.896,81,1,1.6790123456790123
3,1,2,3,129,4254.054263565891,3475.0542635658917,86,1,1.5930232558139534
3,1,2,3,160,4373.60625,3485.7625,91,1,1.8571428571428572
3,1,1,4,102,4204.421568627451,3224.725490196078,41,2,1.9024390243902438
1,1,1,1,88,3995.1704545454545,2961.9204545454545,45,1,0.88888888888888884
1,1,1,2,63,3930.285714285714,2659.3333333333335,43,1,1.6511627906976745
1,1,1,2,57,4245.929824561404,2761.122807017544,27,3,3.0370370370370372
3,1,1,4,90,4129.5888888888885,3314.733333333333,64,1,2.109375
0,2,2,2,100,4000.15,4128.92,53,7,1.6981132075471699
5,1,2,3,116,3830.7586206896553,3822.5344827586205,71,1,2.492957746478873
2,1,2,3,138,4234.601449275362,3615.376811594203,73,1,2.4246575342465753
0,2,3,2,140,4256.964285714285,4942.15,58,3,1.2413793103448276
6,3,3,3,86,3549.2906976744184,2946.1511627906975,55,4,2.2727272727272729
1,1,1,2,47,3633.851063829787,2583.9574468085107,42,1,1.5238095238095237
9,1,2,2,71,3662.9014084507044,3463.9718309859154,53,5,2.0377358490566038
1,1,1,1,45,3730.177777777778,2996.777777777778,43,1,1.9069767441860466
8,3,2,3,142,4396.859154929577,3304.169014084507,59,3,1.9322033898305084
9,2,2,3,119,4061.9747899159665,3116.2100840336134,48,2,1.5208333333333333
3,1,2,3,106,4530.188679245283,3518.5471698113206,76,1,1.9078947368421053
3,1,1,4,115,4287.878260869566,3450.5565217391304,80,1,1.9750000000000001
9,1,3,3,53,3874.2830188679245,3453.509433962264,36,3,1.6363636363636365
4,1,2,2,127,3672.834645669291,3635.3622047244094,67,1,2.3731343283582089
1,1,1,2,71,4202.6760563380285,3202.4084507042253,46,1,1.9130434782608696
0,1,2,2,157,3493.452229299363,4232.535031847134,66,1,2.1969696969696968
0,1,3,2,116,3892.0,4173.9655172413795,50,5,1.3400000000000001
0,2,3,2,147,3500.7619047619046,3943.6666666666665,53,2,1.3773584905660377
4,1,2,3,100,3926.11,3133.62,71,1,2.591549295774648
0,2,2,2,249,3911.578313253012,3921.578313253012,58,2,1.2413793103448276
2,2,3,3,135,3885.274074074074,3502.925925925926,77,4,1.9870129870129871
6,2,3,3,128,3534.2890625,3161.828125,60,2,2.1333333333333333
0,2,2,2,90,4064.7,3494.411111111111,84,1,1.9880952380952381
5,1,2,3,123,4282.577235772358,3133.089430894309,82,1,1.9512195121951219
9,2,2,3,113,3562.7433628318586,3431.7256637168143,72,1,1.7916666666666667
7,1,2,2,120,3782.9333333333334,3904.6583333333333,72,1,1.3472222222222223
4,1,2,1,102,3677.0686274509803,3159.627450980392,67,1,1.3134328358208955
4,1,2,2,109,3531.880733944954,3414.9816513761466,65,1,2.0
5,1,2,3,127,3770.4094488188975,3322.566929133858,50,4,2.02
4,1,3,2,97,3389.659793814433,3212.9278350515465,76,1,2.75
5,1,2,3,66,4135.863636363636,3077.848484848485,43,2,1.8604651162790697
6,2,3,2,90,3772.4555555555557,3074.6444444444446,62,3,2.3870967741935485
2,2,2,3,176,3856.25,4251.818181818182,88,3,1.5454545454545454
4,1,3,2,108,3994.4444444444443,3243.935185185185,41,3,2.8780487804878048
6,2,3,2,123,3604.756097560976,4071.39837398374,62,6,2.8333333333333335
8,3,2,3,163,4041.564417177914,3409.447852760736,53,3,1.5094339622641511
5,1,2,3,119,3822.714285714286,3395.3193277310925,67,1,2.2686567164179103
5,1,2,3,151,4185.483443708609,3425.708609271523,76,1,2.013157894736842
6,2,2,3,131,3585.9007633587785,3088.8702290076335,52,3,2.9230769230769229
7,1,2,2,107,4067.8504672897197,3903.7943925233644,88,1,1.625
2,2,2,3,130,4245.784615384616,3553.9615384615386,65,6,1.7692307692307692
5,1,2,3,106,3999.3584905660377,3129.0849056603774,74,1,1.8513513513513513
1,1,1,2,74,4256.243243243243,2990.7972972972975,43,1,1.2790697674418605
0,2,2,2,168,4625.636904761905,3583.7619047619046,55,2,0.74545454545454548
1,1,1,2,60,4447.033333333334,2659.4,43,1,1.4883720930232558
3,1,2,4,89,3685.5842696629215,2939.955056179775,39,5,2.0256410256410255
5,1,2,3,85,3693.423529411765,3853.529411764706,65,1,1.6153846153846154
6,2,3,3,113,3703.991150442478,3254.592920353982,59,3,2.8333333333333335
7,1,2,3,93,4439.258064516129,3292.9032258064517,64,1,2.265625
9,2,3,3,108,3540.537037037037,3022.3055555555557,74,2,2.0540540540540539
0,2,2,2,135,3733.5851851851853,4374.481481481482,50,2,1.4399999999999999
9,2,2,3,78,3463.371794871795,2961.0128205128203,73,1,1.2191780821917808
9,2,2,3,125,3597.32,3494.552,69,1,2.3333333333333335
9,2,2,3,135,3455.0222222222224,3489.4518518518516,56,2,1.5892857142857142
6,2,3,2,140,3650.5642857142857,4216.564285714286,78,3,2.141025641025641
2,2,2,3,117,4137.196581196581,3255.1452991452993,29,3,1.5555555555555556
4,1,3,2,83,3697.0722891566265,3352.3132530120483,66,1,2.3030303030303032
3,1,2,3,125,4323.36,3551.464,80,3,1.5375000000000001
7,1,2,2,104,4839.7692307692305,3669.6826923076924,66,1,1.803030303030303
7,1,1,2,98,4501.561224489796,3325.234693877551,58,1,2.0517241379310347
2,2,3,3,102,4703.882352941177,3452.294117647059,69,4,2.63768115942029
0,1,3,3,118,4293.14406779661,4084.2033898305085,63,6,2.2857142857142856
2,1,2,3,105,4397.838095238095,3647.657142857143,70,3,2.1428571428571428
1,1,1,1,61,4312.0,2970.6721311475408,42,1,1.5238095238095237
6,2,2,3,148,3908.9662162162163,3616.141891891892,57,2,1.7017543859649122
1,1,1,1,66,3644.8636363636365,2960.878787878788,44,1,2.0454545454545454
2,2,3,3,85,4267.576470588236,3401.7294117647057,65,3,1.9384615384615385
7,1,2,2,67,4650.4029850746265,3159.313432835821,59,1,2.4237288135593222
9,2,2,4,122,3851.2950819672133,3344.6721311475408,50,2,1.1399999999999999
7,1,2,2,102,4615.950980392156,3060.901960784314,59,1,2.0508474576271185
9,1,2,3,113,4315.796460176991,3298.1061946902655,51,8,2.0588235294117645
7,1,2,2,114,4127.464912280701,3291.1052631578946,55,1,2.3454545454545452
6,1,2,2,78,3608.397435897436,3165.7051282051284,58,1,2.9137931034482758
3,1,1,4,86,4553.837209302325,3331.6744186046512,74,2,2.3513513513513513
5,1,2,3,130,4582.838461538461,3062.223076923077,78,1,2.3717948717948718
7,1,2,2,97,4410.721649484536,3152.9278350515465,66,1,2.1969696969696968
9,2,2,2,132,3903.7348484848485,3738.6363636363635,56,2,1.1607142857142858
0,2,2,3,77,4521.779220779221,2981.935064935065,54,4,1.9814814814814814
0,2,2,2,132,3903.560606060606,4350.848484848485,93,2,1.4623655913978495
3,1,2,3,129,4107.62015503876,3361.279069767442,92,1,2.1847826086956523
7,1,2,2,80,4416.825,3641.95,46,2,1.9130434782608696
3,1,2,3,157,4113.375796178344,3440.7770700636943,67,1,2.044776119402985
4,2,2,2,125,3356.72,3419.104,36,5,1.3888888888888888
3,1,2,3,138,4281.492753623188,3502.695652173913,42,3,1.5641025641025641
5,1,2,3,110,3976.309090909091,3428.509090909091,48,5,0.29999999999999999
5,1,2,2,126,4316.761904761905,3252.6666666666665,67,1,2.1641791044776117
4,1,2,2,96,3736.5208333333335,3280.0833333333335,70,1,1.7428571428571429
5,2,2,3,170,3788.529411764706,3247.0882352941176,64,2,1.890625
0,2,2,2,154,4213.025974025974,4276.961038961039,59,6,1.7796610169491525
4,1,2,2,80,3844.6125,3688.9125,71,2,1.6338028169014085
7,1,2,3,80,4390.6125,3111.0125,63,1,2.7619047619047619
8,1,3,5,101,4209.663366336634,2828.6930693069307,50,6,1.74
3,1,1,2,83,3924.10843373494,2940.289156626506,53,1,1.3773584905660377
3,1,2,3,156,4303.391025641025,3488.0897435897436,89,1,1.898876404494382
2,1,2,2,176,3483.806818181818,4081.909090909091,75,1,2.4533333333333331
8,3,2,3,121,4199.619834710744,3021.5702479338843,48,3,1.3333333333333333
8,3,2,4,100,4283.93,3209.79,68,3,1.6470588235294117
9,2,2,3,145,3704.9517241379313,3585.041379310345,54,2,2.3703703703703702
4,1,2,3,123,3960.4634146341464,3912.6747967479673,72,1,2.2222222222222223
5,1,2,3,119,4399.873949579832,3500.7563025210084,75,1,2.3599999999999999
5,1,2,2,60,3271.65,4243.333333333333,51,2,2.8571428571428572
7,1,2,2,102,4785.705882352941,2890.0686274509803,65,1,1.8615384615384616
2,2,2,3,118,4022.830508474576,3736.822033898305,63,6,1.7619047619047619
3,1,2,4,94,3757.1063829787236,3371.5,66,2,2.393939393939394
4,1,2,3,93,3582.3870967741937,3449.4193548387098,33,4,2.5151515151515151
0,2,2,2,142,4142.154929577465,3851.56338028169,50,2,1.76
5,1,2,2,148,4260.722972972973,3834.0405405405404,73,1,1.8767123287671232
0,2,2,2,179,4046.3240223463686,3489.08938547486,48,2,1.1875
1,1,1,1,69,4283.420289855072,3096.7971014492755,42,1,2.0714285714285716
7,1,2,2,89,4353.056179775281,3002.1573033707864,58,1,2.3275862068965516
4,1,2,2,167,3785.7245508982037,3490.131736526946,88,1,1.8181818181818181
6,1,2,2,192,3808.0572916666665,3799.578125,78,1,1.6538461538461537
4,1,3,2,68,3396.1029411764707,3965.264705882353,28,5,2.5714285714285716
2,1,3,3,154,4658.532467532467,3907.220779220779,89,1,1.4269662921348314
1,1,1,2,53,4488.735849056604,2568.056603773585,42,1,1.1428571428571428
9,1,2,3,115,4163.321739130435,3261.008695652174,77,1,1.7662337662337662
1,1,1,2,62,4175.064516129032,2887.5967741935483,42,1,0.73809523809523814
9,2,2,3,80,4378.8875,3362.275,64,2,1.71875
6,2,2,3,72,3928.4583333333335,3057.125,45,2,2.3333333333333335
5,1,2,3,65,3536.9538461538464,3665.0923076923077,36,5,1.125
5,1,2,3,87,4093.896551724138,3223.344827586207,66,1,2.0757575757575757
0,2,2,3,196,4074.7244897959185,3757.877551020408,54,2,2.2222222222222223
8,2,2,3,142,4368.507042253521,3571.950704225352,67,2,2.044776119402985
4,1,3,2,85,3736.4470588235295,3389.1294117647058,60,2,2.0666666666666669
3,1,2,3,112,3939.410714285714,3402.1696428571427,83,1,2.6265060240963853
1,1,1,1,49,3845.7755102040815,2683.877551020408,42,1,1.5238095238095237
2,2,3,3,139,4022.611510791367,3971.359712230216,65,7,2.8333333333333335
1,1,1,2,98,3841.2448979591836,3081.6020408163267,44,1,1.25
0,2,2,2,162,4210.969135802469,3714.759259259259,55,2,1.6181818181818182
2,2,2,3,116,3445.594827586207,4007.206896551724,41,3,1.6538461538461537
3,1,2,3,86,4690.604651162791,3432.046511627907,72,3,1.9166666666666667
6,2,3,3,78,3677.5384615384614,3232.269230769231,45,5,2.8333333333333335
3,1,2,4,113,4350.973451327433,3399.619469026549,95,1,2.6105263157894738
8,2,3,3,115,3987.7478260869566,3452.513043478261,43,6,2.1428571428571428
