index,numbers,holes,horizontal_cuts,vertical_cuts,pixel_count,mass_x,mass_y,longest_contour,contours_count,straightness
26016,0,2,3,3,179,14.53072625698324,14.072625698324023,52,3,1.0769230769230769
26017,2,1,2,3,159,14.075471698113208,13.540880503144654,86,1,1.8604651162790697
26018,3,1,2,3,177,13.485875706214689,13.745762711864407,73,2,1.3287671232876712
26019,5,3,2,3,203,14.098522167487685,14.38423645320197,70,3,1.3714285714285714
26020,4,1,2,3,188,13.829787234042554,14.388297872340425,75,1,2.1466666666666665
26021,2,3,2,3,176,14.323863636363637,13.488636363636363,81,2,1.5185185185185186
26022,0,2,2,2,165,13.696969696969697,13.909090909090908,51,2,1.588235294117647
26023,1,1,1,1,87,13.850574712643677,14.448275862068966,46,1,2.1086956521739131
26024,3,1,3,3,202,14.173267326732674,13.613861386138614,92,1,1.5978260869565217
26025,3,1,1,3,152,13.480263157894736,14.276315789473685,81,1,1.7654320987654322
26026,0,1,2,3,160,14.275,13.8625,57,4,1.8245614035087718
26027,6,2,2,3,153,13.88888888888889,14.549019607843137,58,2,1.7931034482758621
26028,4,1,2,2,104,13.961538461538462,14.23076923076923,64,1,1.625
26029,6,1,2,2,118,13.042372881355933,14.0,58,2,1.8103448275862069
26030,2,1,2,2,184,13.956521739130435,14.483695652173912,77,1,1.7792207792207793
26031,7,1,2,2,122,14.737704918032787,13.614754098360656,34,4,2.0
26032,9,2,2,2,110,14.327272727272728,13.627272727272727,51,2,1.588235294117647
26033,1,1,1,2,118,13.635593220338983,14.372881355932204,52,1,1.8269230769230769
26034,0,2,2,3,153,13.928104575163399,13.986928104575163,52,2,1.9807692307692308
26035,4,1,3,3,149,14.06711409395973,14.832214765100671,76,1,2.75
26036,5,1,3,3,157,14.394904458598726,13.847133757961783,92,1,1.75
26037,8,3,2,3,187,13.882352941176471,13.925133689839573,66,3,1.9393939393939394
26038,4,1,3,3,161,13.813664596273291,14.273291925465838,80,1,2.6875
26039,1,1,1,1,76,13.93421052631579,14.486842105263158,45,1,0.91111111111111109
26040,2,1,2,2,157,14.426751592356688,13.757961783439491,64,1,1.5
26041,1,1,1,1,91,13.989010989010989,14.219780219780219,44,1,1.6136363636363635
26042,5,1,2,3,156,14.615384615384615,13.557692307692308,89,1,1.9662921348314606
26043,0,3,3,2,210,13.80952380952381,14.247619047619047,56,3,1.1607142857142858
26044,1,1,1,2,71,14.492957746478874,13.661971830985916,43,1,1.6744186046511629
26045,2,2,2,3,220,14.304545454545455,13.75909090909091,81,2,1.8765432098765431
26046,6,2,2,3,226,14.106194690265486,13.730088495575222,72,2,2.1111111111111112
26047,6,2,3,2,140,14.17142857142857,13.692857142857143,80,2,2.3125
26048,7,1,1,2,118,13.635593220338983,14.059322033898304,71,1,1.9014084507042253
26049,3,1,2,3,126,14.023809523809524,13.634920634920634,70,1,1.9285714285714286
26050,9,1,1,2,167,14.508982035928144,14.215568862275449,56,1,1.5892857142857142
26051,6,2,2,3,241,13.452282157676349,13.95850622406639,64,2,1.515625
26052,3,1,2,4,125,14.336,13.888,95,1,2.0526315789473686
26053,5,1,2,3,100,13.27,14.2,67,1,1.7761194029850746
26054,1,1,1,1,64,13.765625,13.46875,43,1,2.2093023255813953
26055,5,1,2,3,118,13.694915254237289,14.440677966101696,82,1,2.0487804878048781
26056,6,2,3,2,174,14.24712643678161,13.925287356321839,75,2,1.4933333333333334
26057,3,1,2,3,142,14.049295774647888,14.161971830985916,70,3,2.0571428571428569
26058,7,1,2,2,129,14.054263565891473,13.7984496124031,65,1,1.7076923076923076
26059,4,1,3,2,124,13.483870967741936,14.201612903225806,37,2,2.0270270270270272
26060,1,1,1,1,58,13.568965517241379,13.60344827586207,42,1,0.7857142857142857
26061,5,1,2,3,144,14.29861111111111,14.034722222222221,81,1,1.691358024691358
26062,4,1,2,3,127,13.874015748031496,13.708661417322835,77,1,2.6103896103896105
26063,4,1,3,3,172,14.011627906976743,14.348837209302326,29,3,2.0714285714285716
26064,7,1,2,2,113,13.831858407079647,14.0,57,1,1.6842105263157894
26065,4,1,2,3,154,14.012987012987013,14.435064935064934,66,1,1.5909090909090908
26066,5,1,2,3,158,13.462025316455696,13.816455696202532,92,1,2.25
26067,6,2,3,2,155,14.219354838709677,13.55483870967742,71,2,1.6901408450704225
26068,0,2,2,2,183,13.857923497267759,14.163934426229508,52,2,1.9807692307692308
26069,5,1,2,3,155,14.825806451612904,14.245161290322581,87,1,1.4827586206896552
26070,6,2,3,3,169,13.538461538461538,13.692307692307692,70,2,1.5
26071,3,1,2,3,173,14.034682080924856,13.346820809248555,82,1,1.5121951219512195
26072,9,2,2,3,152,14.210526315789474,14.006578947368421,56,2,1.875
26073,7,1,2,2,160,14.44375,14.30625,73,1,1.7671232876712328
26074,6,2,2,3,219,14.050228310502282,14.342465753424657,81,2,1.691358024691358
26075,6,3,3,3,165,14.06060606060606,13.860606060606061,57,3,1.8245614035087718
26076,2,1,2,2,121,13.652892561983471,13.768595041322314,73,1,2.2054794520547945
26077,9,2,2,3,144,13.520833333333334,13.652777777777779,56,3,2.2857142857142856
26078,9,1,2,2,157,14.050955414012739,13.9171974522293,55,4,1.6181818181818182
26079,1,1,1,1,105,13.81904761904762,13.847619047619048,47,1,2.2127659574468086
26080,9,2,2,3,126,14.031746031746032,13.563492063492063,66,1,2.0757575757575757
26081,2,2,2,3,160,14.3,13.76875,79,2,1.7468354430379747
26082,6,2,3,3,133,13.864661654135338,14.233082706766917,67,3,2.6417910447761193
26083,9,1,2,3,143,14.475524475524475,13.93006993006993,83,1,2.2168674698795181
26084,0,2,2,2,215,13.990697674418605,13.86046511627907,52,2,1.5576923076923077
26085,8,3,2,3,179,14.23463687150838,13.893854748603353,59,3,1.6440677966101696
26086,7,1,1,2,124,13.89516129032258,14.185483870967742,54,1,1.3148148148148149
26087,1,1,1,1,60,14.05,13.55,42,1,2.2619047619047619
26088,4,1,2,3,146,14.157534246575343,13.472602739726028,65,1,2.3384615384615386
26089,0,2,2,2,176,14.0625,13.744318181818182,56,2,0.7142857142857143
26090,1,1,2,2,85,14.376470588235295,13.576470588235294,51,1,2.6862745098039214
26091,7,1,2,2,114,13.710526315789474,13.789473684210526,60,1,1.1833333333333333
26092,3,1,3,3,112,14.0,13.535714285714286,81,1,2.2469135802469138
26093,9,2,2,3,149,14.335570469798657,14.187919463087248,57,2,1.7017543859649122
26094,2,1,2,2,104,13.576923076923077,14.442307692307692,59,1,1.2033898305084745
26095,4,1,2,2,125,13.992,13.648,65,1,2.2307692307692308
26096,5,1,2,2,138,13.971014492753623,14.246376811594203,72,1,1.9027777777777777
26097,4,2,2,2,130,14.176923076923076,14.376923076923077,57,2,1.7017543859649122
26098,4,1,3,2,113,14.132743362831858,13.619469026548673,69,1,2.3333333333333335
26099,9,2,2,2,116,14.198275862068966,13.698275862068966,59,2,1.6271186440677967
26100,7,1,2,2,102,13.813725490196079,13.627450980392156,67,1,1.4328358208955223
26101,8,3,2,4,159,13.547169811320755,14.163522012578616,58,3,1.5344827586206897
26102,0,2,2,3,185,13.891891891891891,13.864864864864865,59,2,1.7796610169491525
26103,0,2,2,2,184,14.168478260869565,13.826086956521738,54,2,1.9074074074074074
26104,6,1,1,2,103,13.233009708737864,13.83495145631068,49,1,2.306122448979592
26105,0,1,2,2,193,14.150259067357513,13.518134715025907,95,1,2.5263157894736841
26106,7,1,2,2,107,14.514018691588785,14.261682242990654,67,1,1.6865671641791045
26107,9,2,2,2,151,13.900662251655628,13.880794701986755,61,2,1.1967213114754098
26108,0,2,2,2,230,13.878260869565217,13.891304347826088,56,2,1.5714285714285714
26109,4,1,2,2,118,14.067796610169491,13.813559322033898,73,1,1.8630136986301369
26110,4,1,2,3,134,14.417910447761194,14.462686567164178,76,1,2.5394736842105261
26111,9,2,2,3,145,14.179310344827586,14.358620689655172,63,2,1.6349206349206349
26112,8,2,2,3,164,14.152439024390244,13.987804878048781,54,2,1.5
26113,8,3,2,4,137,13.401459854014599,14.474452554744525,51,3,1.8823529411764706
26114,2,1,2,2,211,13.654028436018958,13.753554502369669,70,2,2.1857142857142855
26115,0,2,2,2,205,13.926829268292684,13.570731707317073,55,2,1.4727272727272727
26116,3,1,2,4,114,13.850877192982455,13.868421052631579,75,1,2.0266666666666668
26117,9,2,2,2,113,14.247787610619469,13.805309734513274,51,2,2.3725490196078431
26118,4,1,2,2,164,13.737804878048781,14.121951219512194,53,1,1.9811320754716981
26119,2,2,3,3,192,13.614583333333334,14.302083333333334,86,2,1.7674418604651163
26120,2,2,2,3,147,13.585034013605442,14.210884353741497,91,2,2.1208791208791209
26121,9,1,2,3,123,14.097560975609756,14.130081300813009,76,1,2.2236842105263159
26122,3,1,2,3,118,13.864406779661017,14.372881355932204,71,1,1.676056338028169
26123,8,2,2,3,217,13.262672811059907,14.691244239631336,82,2,1.7804878048780488
26124,2,2,2,3,163,14.239263803680982,14.233128834355828,71,3,1.352112676056338
26125,3,1,2,3,134,13.582089552238806,14.395522388059701,82,1,1.5609756097560976
26126,4,1,2,2,76,14.039473684210526,14.276315789473685,60,1,2.5499999999999998
26127,9,2,3,2,143,13.601398601398602,14.41958041958042,62,2,1.935483870967742
26128,4,1,2,2,147,13.680272108843537,14.36734693877551,68,1,2.0
26129,7,1,2,1,153,13.738562091503267,13.542483660130719,71,1,1.704225352112676
26130,8,3,2,2,140,13.785714285714286,13.871428571428572,55,3,1.7454545454545454
26131,7,1,2,3,133,14.172932330827068,13.796992481203008,61,2,1.721311475409836
26132,2,2,3,3,179,13.860335195530727,14.145251396648044,78,2,2.1666666666666665
26133,5,1,2,3,169,13.733727810650887,13.597633136094675,61,4,0.65000000000000002
26134,8,3,3,3,217,14.013824884792626,14.073732718894009,72,3,1.6805555555555556
26135,0,2,3,3,199,13.809045226130653,13.899497487437186,57,4,1.1403508771929824
26136,1,1,1,2,75,13.72,13.96,46,1,1.9130434782608696
26137,7,1,2,2,100,13.75,13.8,65,1,2.0769230769230771
26138,6,1,2,3,163,13.987730061349692,14.049079754601227,73,1,1.7534246575342465
26139,2,2,3,2,125,14.52,14.024,59,2,2.0169491525423728
26140,7,1,1,2,92,14.08695652173913,13.597826086956522,54,1,2.1851851851851851
26141,0,2,3,2,206,14.21359223300971,13.509708737864077,57,2,1.4210526315789473
26142,8,3,2,3,151,14.52317880794702,14.0,51,3,1.8823529411764706
26143,1,1,1,2,58,13.551724137931034,14.448275862068966,42,1,0.73809523809523814
26144,5,1,2,3,188,13.914893617021276,14.53191489361702,81,1,1.2839506172839505
26145,9,2,2,3,126,14.0,13.944444444444445,53,2,2.1320754716981134
26146,0,2,2,2,173,13.93063583815029,13.520231213872833,52,2,0.92307692307692313
26147,2,1,2,3,139,13.611510791366907,13.877697841726619,72,1,1.8888888888888888
26148,5,1,2,3,139,13.575539568345324,14.158273381294965,69,1,2.1014492753623188
26149,3,1,2,3,146,14.397260273972602,13.767123287671232,74,1,1.7297297297297298
26150,4,1,2,1,147,13.857142857142858,14.07482993197279,70,1,1.4714285714285715
26151,6,2,3,3,159,14.20125786163522,14.446540880503145,63,3,1.6666666666666667
26152,9,2,2,2,144,13.8125,14.118055555555555,55,2,1.7454545454545454
26153,9,3,2,3,136,14.477941176470589,13.75,57,2,1.6842105263157894
26154,7,1,2,2,125,13.864,13.984,63,1,1.7936507936507937
26155,6,2,3,3,125,13.496,13.936,85,4,1.5176470588235293
26156,1,1,1,1,115,13.826086956521738,14.504347826086956,47,1,2.021276595744681
26157,6,1,2,2,120,13.475,14.075,51,1,1.8823529411764706
26158,5,1,2,3,122,13.942622950819672,13.655737704918034,74,1,2.4189189189189189
26159,8,3,2,3,152,14.44078947368421,14.394736842105264,71,2,1.7887323943661972
26160,0,2,3,2,185,14.2,13.54054054054054,56,2,1.5714285714285714
26161,3,1,2,3,132,14.537878787878787,14.242424242424242,86,1,1.930232558139535
26162,1,1,1,1,68,14.058823529411764,13.632352941176471,45,1,1.7777777777777777
26163,6,1,2,2,133,13.31578947368421,13.421052631578947,64,1,2.234375
26164,8,3,2,3,111,14.54054054054054,14.306306306306306,49,3,1.4489795918367347
26165,9,2,2,3,105,13.914285714285715,13.895238095238096,50,2,2.0800000000000001
26166,5,1,2,3,154,13.681818181818182,13.532467532467532,104,1,1.8365384615384615
26167,9,2,2,3,134,13.746268656716419,14.067164179104477,52,2,1.2307692307692308
26168,4,1,2,2,151,13.649006622516556,13.735099337748345,82,1,1.2682926829268293
26169,9,2,2,3,178,13.99438202247191,14.191011235955056,59,2,1.7796610169491525
26170,4,1,2,2,103,13.339805825242719,14.553398058252426,81,1,2.8765432098765431
26171,4,1,2,2,108,13.86111111111111,14.00925925925926,68,1,2.1176470588235294
26172,6,2,3,3,158,14.063291139240507,14.30379746835443,66,3,1.7121212121212122
26173,2,1,2,3,186,13.661290322580646,14.370967741935484,78,1,1.7307692307692308
26174,8,3,3,3,178,14.370786516853933,14.438202247191011,58,3,1.7931034482758621
26175,5,1,2,3,145,14.186206896551724,14.510344827586207,99,2,2.0101010101010099
26176,1,1,1,1,79,14.594936708860759,13.810126582278482,43,1,2.2325581395348837
26177,7,1,2,3,140,14.535714285714286,13.878571428571428,61,1,1.9672131147540983
26178,8,3,2,2,173,14.098265895953757,14.433526011560694,52,3,2.0192307692307692
26179,1,1,1,2,66,14.212121212121213,13.893939393939394,45,1,1.7777777777777777
26180,0,2,2,2,172,14.616279069767442,13.918604651162791,56,2,1.7321428571428572
26181,3,1,2,3,191,13.863874345549739,13.649214659685864,83,1,1.6746987951807228
26182,4,1,2,2,97,14.577319587628866,13.68041237113402,73,1,1.9863013698630136
26183,3,1,1,2,180,13.811111111111112,14.25,75,1,1.9199999999999999
26184,3,1,2,3,142,13.429577464788732,13.922535211267606,76,1,1.368421052631579
26185,6,2,2,3,151,14.172185430463577,13.80794701986755,56,2,1.5892857142857142
26186,7,1,2,2,134,14.470149253731343,13.76865671641791,63,1,1.7936507936507937
26187,9,2,2,3,102,13.813725490196079,13.549019607843137,79,1,1.6329113924050633
26188,9,2,2,2,115,14.417391304347825,14.42608695652174,55,2,1.1818181818181819
26189,8,3,2,3,171,14.491228070175438,13.467836257309942,57,3,1.2456140350877194
26190,8,2,2,3,187,13.737967914438503,14.037433155080214,86,2,1.6744186046511629
26191,6,2,2,3,169,13.562130177514794,14.50887573964497,60,3,1.6000000000000001
26192,4,1,3,2,140,14.3,14.185714285714285,92,2,2.1739130434782608
26193,2,1,2,3,182,13.923076923076923,14.631868131868131,79,1,1.7341772151898733
26194,0,2,2,2,192,14.416666666666666,13.807291666666666,57,2,1.1403508771929824
26195,2,1,2,2,230,14.217391304347826,14.039130434782608,84,1,1.7261904761904763
26196,1,1,1,1,78,13.538461538461538,14.41025641025641,45,1,1.9333333333333333
26197,8,1,2,2,155,13.483870967741936,14.290322580645162,85,1,2.2705882352941176
26198,7,1,2,2,197,14.101522842639595,14.076142131979696,71,1,1.9295774647887325
26199,2,1,2,2,208,14.096153846153847,13.903846153846153,80,1,2.2124999999999999
26200,9,2,2,3,135,14.651851851851852,14.02962962962963,55,2,1.0363636363636364
26201,0,2,3,3,135,13.577777777777778,14.11111111111111,49,3,1.489795918367347
26202,8,3,2,3,165,13.56969696969697,14.309090909090909,54,3,1.6296296296296295
26203,0,2,2,2,150,13.76,14.36,49,2,1.653061224489796
26204,4,1,2,2,144,13.61111111111111,13.805555555555555,68,1,1.411764705882353
26205,0,2,3,2,210,13.738095238095237,13.995238095238095,54,3,1.037037037037037
26206,7,1,2,2,106,14.29245283018868,14.235849056603774,66,2,2.1818181818181817
26207,3,1,2,4,125,14.232,14.16,83,1,1.9156626506024097
26208,9,2,2,2,177,14.525423728813559,13.774011299435028,60,2,0.81666666666666665
26209,8,4,2,3,224,14.245535714285714,14.401785714285714,61,4,1.9836065573770492
26210,3,1,2,3,151,13.668874172185431,13.827814569536423,95,1,1.9684210526315788
26211,0,2,2,2,190,14.23157894736842,14.378947368421052,57,2,1.1228070175438596
26212,4,1,2,1,138,13.891304347826088,14.152173913043478,65,1,1.4923076923076923
26213,3,1,2,3,183,13.841530054644808,14.049180327868852,99,2,2.1111111111111112
26214,3,1,2,3,123,14.577235772357724,14.463414634146341,69,1,2.0724637681159419
26215,6,1,2,2,153,14.339869281045752,14.215686274509803,69,1,2.1014492753623188
26216,8,3,2,3,167,13.874251497005988,13.622754491017965,51,3,1.2745098039215685
26217,2,1,2,3,191,14.031413612565444,13.513089005235603,86,1,2.1511627906976742
26218,8,2,2,3,127,14.007874015748031,13.740157480314961,71,2,1.8028169014084507
26219,6,1,2,2,174,13.482758620689655,14.17816091954023,66,1,1.9393939393939394
26220,7,1,1,2,96,14.28125,14.020833333333334,64,1,2.109375
26221,1,1,2,2,122,14.073770491803279,13.950819672131148,75,1,1.8133333333333332
26222,6,2,3,2,166,13.644578313253012,13.620481927710843,76,2,1.5789473684210527
26223,1,1,1,1,115,13.669565217391304,13.652173913043478,47,1,1.1914893617021276
26224,5,1,2,3,109,13.935779816513762,14.036697247706423,74,1,1.6351351351351351
26225,2,1,2,2,156,14.134615384615385,14.115384615384615,80,1,1.5
26226,5,1,1,3,110,13.818181818181818,13.690909090909091,73,1,1.9726027397260273
26227,3,1,2,3,187,13.989304812834225,13.903743315508022,84,1,1.7142857142857142
26228,9,2,2,3,116,13.724137931034482,13.741379310344827,61,2,1.7377049180327868
26229,6,1,1,3,113,13.575221238938052,14.424778761061948,51,1,1.411764705882353
26230,9,2,2,3,126,14.26984126984127,14.261904761904763,52,2,1.7115384615384615
26231,2,1,2,2,217,13.663594470046084,14.161290322580646,89,1,1.9887640449438202
26232,3,1,2,3,152,14.19078947368421,14.236842105263158,77,3,1.9870129870129871
26233,6,2,3,2,132,14.257575757575758,14.507575757575758,67,2,2.1492537313432836
26234,0,2,2,2,173,14.086705202312139,14.040462427745664,55,2,1.1636363636363636
26235,1,1,1,2,80,14.3875,13.8875,45,1,0.71111111111111114
26236,1,1,1,1,81,13.765432098765432,13.617283950617283,46,1,1.3913043478260869
26237,4,1,2,2,95,13.76842105263158,14.536842105263158,72,1,1.3194444444444444
26238,1,1,2,2,118,13.677966101694915,14.016949152542374,73,1,1.904109589041096
26239,8,3,2,3,160,13.54375,13.6875,57,3,1.1228070175438596
26240,0,2,2,2,190,14.4,14.557894736842105,55,2,1.6181818181818182
26241,6,1,2,3,180,13.427777777777777,13.872222222222222,75,1,1.9066666666666667
26242,3,1,2,3,111,14.468468468468469,14.414414414414415,79,1,2.5696202531645569
26243,7,1,2,2,225,13.64,14.27111111111111,74,1,2.0675675675675675
26244,8,3,2,3,169,14.142011834319527,13.52662721893491,77,2,1.8571428571428572
26245,7,1,2,2,77,14.402597402597403,13.7012987012987,56,1,1.9285714285714286
26246,9,3,2,2,135,13.8,14.303703703703704,53,2,1.6603773584905661
26247,1,1,2,1,96,13.666666666666666,13.875,47,2,1.8723404255319149
26248,9,2,3,3,122,14.221311475409836,13.811475409836065,71,3,2.1690140845070425
26249,0,3,3,3,173,13.647398843930636,14.375722543352602,53,2,0.77358490566037741
26250,7,1,2,2,118,14.245762711864407,13.915254237288135,62,1,2.338709677419355
26251,0,3,3,3,191,14.225130890052355,13.989528795811518,56,3,1.5535714285714286
26252,6,2,2,3,104,13.240384615384615,14.211538461538462,47,2,2.3617021276595747
26253,1,1,1,1,76,14.263157894736842,14.5,43,1,0.37209302325581395
26254,7,1,2,2,100,13.19,13.43,61,1,1.1967213114754098
26255,0,2,2,2,186,14.36021505376344,14.005376344086022,53,2,1.1886792452830188
26256,5,1,1,3,132,13.643939393939394,13.712121212121213,71,1,1.704225352112676
26257,6,2,3,2,154,13.727272727272727,14.506493506493506,70,2,1.7
26258,1,1,1,2,71,13.943661971830986,14.492957746478874,45,1,1.2666666666666666
26259,5,1,2,3,113,14.734513274336283,13.63716814159292,80,2,2.4125000000000001
26260,4,1,2,3,114,14.31578947368421,13.649122807017545,72,1,2.2222222222222223
26261,1,1,1,1,92,13.684782608695652,13.576086956521738,46,1,2.4347826086956523
26262,7,1,2,3,175,14.045714285714286,13.468571428571428,72,1,0.79166666666666663
26263,2,2,2,3,218,14.417431192660551,13.857798165137615,70,2,2.1000000000000001
26264,4,1,2,3,114,13.56140350877193,13.868421052631579,66,1,2.1666666666666665
26265,6,1,1,2,156,13.512820512820513,13.948717948717949,56,1,1.5892857142857142
26266,9,4,2,2,221,14.135746606334841,14.642533936651583,69,3,1.173913043478261
